url,comments,created_at,updated_at,active_time,closed_at,commits,additions,deletions,changed_files,merged,closed,open,comments_not_bot,comment_prepro,negativeComment,neutralComment,positiveComment,compoundComment,,,compound_overall
https://api.github.com/repos/aimeoscom/ai-payments/pulls/22,11,2019-06-04T19:17:10Z,2019-12-13T11:46:06Z,16561736,,8,489,1,2,0,0,1,"Shouldn't this be the first if-clause?

Same order here?

Why did you overwrite that method and removed some values?

Agreed, will change that.

Sorry, it was a long day. Yes, same apiType in request and sync methods. I will remove the default in the other clause and switch positions here.

Mollie API / Klarna is very strict on the phone number format. I'm not sure if an automatic transformation is a good idea when it comes to the payment process. So I removed the phone numbers altogether, Klarna will ask for them at a later stage if necessary.

Addiontally, GDPR makes it difficult to pass this information, IMHO.

From the GDPR point of view, the shipping address and the e-mail should be removed as well

Right, but they are necessary for the Orders API. Phone number is not. So I think a shop provider could argue with Article 6 here.

",nt first ifclause order overwrite method removed value agreed change sorry long day yes apitype request sync method remove default clause switch position mollie api klarna strict phone number format sure automatic transformation good idea come payment process removed phone number altogether klarna ask later stage necessary addiontally gdpr make difficult pas information imho gdpr point view shipping address email removed well right necessary order api phone number think shop provider could argue article,0.072,0.716,0.212,0.8481,,,
https://api.github.com/repos/ceph/ceph/pulls/44371,15,2021-12-20T19:44:12Z,2023-02-05T16:01:28Z,35583436,,4,10,8,4,0,0,1,"The make check failure is related. If you're going to remove `retcode` from line 845, you also have to remove it in the return statement.
```
py3 run-test: commands[2] | mypy --config-file=../mypy.ini -p ceph
Success: no issues found in 27 source files
lint create: /home/jenkins-build/build/workspace/ceph-pull-requests/src/python-common/.tox/lint
lint installdeps: -rrequirements-lint.txt
WARNING: Discarding $PYTHONPATH from environment, to override specify PYTHONPATH in 'passenv' in your configuration.
lint inst: /home/jenkins-build/build/workspace/ceph-pull-requests/src/python-common/.tox/.tmp/package/1/ceph-1.0.0.zip
WARNING: Discarding $PYTHONPATH from environment, to override specify PYTHONPATH in 'passenv' in your configuration.
lint installed: ceph @ file:///home/jenkins-build/build/workspace/ceph-pull-requests/src/python-common/.tox/.tmp/package/1/ceph-1.0.0.zip,docutils==0.18.1,entrypoints==0.3,flake8==3.7.8,mccabe==0.6.1,pycodestyle==2.5.0,pyflakes==2.1.1,PyYAML==6.0,rstcheck==3.3.1
lint run-test-pre: PYTHONHASHSEED='3224803879'
lint run-test: commands[0] | flake8 ceph
ceph/rgw/rgwam_core.py:847:17: F821 undefined name 'retcode'
ERROR: InvocationError for command /home/jenkins-build/build/workspace/ceph-pull-requests/src/python-common/.tox/lint/bin/flake8 ceph (exited with code 1)
```

Indeed, sorry about that. Hopefully this won't be propagated higher up in function call trees. I'll have to check that.

Upper in existing call trees, `ZoneCommand.run()` will now return `(stdout, stderr)` instead of `(retcode, stdout, stderr)` too. Shouldn't be an issue, the class is not documented, and the method has obviously never been used. - or it would have failed.

I had a look at the functions that return a `stdout, stderr` pair overall ceph. There has been no effort to have consistent return values in the API, but most functions return either `returncode, stdout, stderr` or `stdout, stderr, returncode`:

<details>
 <summary>Functions that return a (stdout, stderr) pair</summary>

```
$ grep -R 'stdout, stderr' --exclude-dir=qa | grep return
doc/mgr/modules.rst:Each command is expected to return a tuple ``(retval, stdout, stderr)``.
src/ceph-volume/ceph_volume/tests/test_process.py:            communicate=lambda x: (stdout, stderr, returncode)
src/ceph-volume/ceph_volume/util/prepare.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/util/prepare.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/util/prepare.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/util/encryption.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/process.py:    * returns stdout, stderr, and exit code (vs. just the exit code)
src/ceph-volume/ceph_volume/process.py:    return stdout, stderr, returncode
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(args, run_on_host=True, verbose_on_failure=False)
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(args, run_on_host=True, verbose_on_failure=False)
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(args, run_on_host=True, verbose_on_failure=False)
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(
src/ceph-volume/ceph_volume/api/lvm.py:    stdout, stderr, returncode = process.call(
src/cephadm/cephadm:            return stdout, stderr, returncode
src/cephadm/cephadm:    stdout, stderr, returncode = async_run(run_with_timeout())
src/cephadm/cephadm:    return stdout, stderr, returncode
src/rgw/rgwam.py:        return run_cmd, result.returncode, stdout, stderr
src/python-common/ceph/rgw/rgwam_core.py:        cmd, returncode, stdout, stderr = self.mgr.tool_exec(self.prog, args)
src/python-common/ceph/rgw/rgwam_core.py:                      (returncode, cmd_str, stdout, stderr))
src/python-common/ceph/rgw/rgwam_core.py:            raise RGWAMCmdRunException(cmd_str, -returncode, stdout, stderr)
src/python-common/ceph/rgw/rgwam_core.py:        return (stdout, stderr)
src/python-common/ceph/rgw/rgwam_core.py:        return (retcode, stdout, stderr)
src/pybind/mgr/rgw/module.py:        return cmd, rc, stdout, stderr
src/pybind/mgr/selftest/module.py:            return HandleCommandResult(retval, stdout, stderr)
src/pybind/mgr/mgr_module.py:            return HandleCommandResult(retval, stdout, stderr)
src/pybind/mgr/mgr_module.py:            return result.returncode, stdout, stderr
src/pybind/mgr/dashboard/settings.py:                return value, stdout, stderr
src/test/pybind/test_ceph_argparse.py:        return ret, stdout, stderr
$ 

```
</details>

I'll stick to that and change `return (stdout, stderr)` to `return (0, stdout, stderr)`.

could oyu please annotate the function declaration like so?

```python
    def run(self, cmd: str) -> Tuple[int, str, str]:
```

Sure, most other functions are not statically typed, so I hadn't noticed that.

yeah, we should add those annotations eventually indeed.

@sebastian-philipp this change causes make check to fail. Perhaps we should leave the function without typing for now, and then add typing in for every function in a later PR?

```
==================================== ERRORS ====================================
_______________________ ERROR collecting rgw/__init__.py _______________________
rgw/__init__.py:2: in <module>
    from .module import Module
rgw/module.py:14: in <module>
    from ceph.rgw.rgwam_core import EnvArgs, RGWAM
../../python-common/ceph/rgw/rgwam_core.py:139: in <module>
    class RGWCmdBase:
../../python-common/ceph/rgw/rgwam_core.py:155: in RGWCmdBase
    def run(self, cmd: str) -> Tuple[int, str, str]:
E   NameError: name 'Tuple' is not defined
________________________ ERROR collecting rgw/module.py ________________________
rgw/module.py:14: in <module>
    from ceph.rgw.rgwam_core import EnvArgs, RGWAM
../../python-common/ceph/rgw/rgwam_core.py:139: in <module>
    class RGWCmdBase:
../../python-common/ceph/rgw/rgwam_core.py:155: in RGWCmdBase
    def run(self, cmd: str) -> Tuple[int, str, str]:
E   NameError: name 'Tuple' is not defined
```

`from typing import Tuple` is enough to fix this! 

Ok, according to 

https://github.com/ceph/ceph/blob/9c659f228e46591a8edeba85446534a25c260af1/src/mypy.ini#L26-L27

We're of course prone to type errors here. 

",make check failure related going remove retcode line also remove return statement runtest command mypy configfile mypyini p ceph success issue found source file lint create lint installdeps warning discarding pythonpath environment override specify pythonpath passenv configuration lint inst warning discarding pythonpath environment override specify pythonpath passenv configuration lint installed ceph file lint runtestpre lint runtest command ceph undefined name retcode error invocationerror command ceph exited code indeed sorry hopefully wo nt propagated higher function call tree check upper existing call tree zonecommandrun return stdout stderr instead retcode stdout stderr nt issue class documented method obviously never used would failed look function return stdout stderr pair overall ceph effort consistent return value api function return either returncode stdout stderr stdout stderr returncode detail summary function return stdout stderr pair summary grep r stdout stderr excludedirqa grep return docmgrmodulesrst command expected return tuple retval stdout stderr communicatelambda x stdout stderr returncode stdout stderr returncode processcall stdout stderr returncode processcall stdout stderr returncode processcall stdout stderr returncode processcall return stdout stderr exit code v exit code return stdout stderr returncode stdout stderr returncode processcall args runonhosttrue stdout stderr returncode processcall args runonhosttrue stdout stderr returncode processcall stdout stderr returncode processcall stdout stderr returncode processcall args runonhosttrue stdout stderr returncode processcall stdout stderr returncode processcall stdout stderr returncode processcall srccephadmcephadm return stdout stderr returncode srccephadmcephadm stdout stderr returncode asyncrun runwithtimeout srccephadmcephadm return stdout stderr returncode srcrgwrgwampy return runcmd resultreturncode stdout stderr cmd returncode stdout stderr selfmgrtoolexec selfprog args returncode cmdstr stdout stderr raise cmdstr returncode stdout stderr return stdout stderr return retcode stdout stderr return cmd rc stdout stderr return handlecommandresult retval stdout stderr return handlecommandresult retval stdout stderr return resultreturncode stdout stderr return value stdout stderr return ret stdout stderr detail stick change return stdout stderr return stdout stderr could oyu please annotate function declaration like python def run self cmd str tuple int str str sure function statically typed nt noticed yeah add annotation eventually indeed philipp change cause make check fail perhaps leave function without typing add typing every function later pr error error collecting rgwinitpy module module import module module cephrgwrgwamcore import envargs rgwam module class rgwcmdbase rgwcmdbase def run self cmd str tuple int str str e nameerror name tuple defined error collecting rgwmodulepy module cephrgwrgwamcore import envargs rgwam module class rgwcmdbase rgwcmdbase def run self cmd str tuple int str str e nameerror name tuple defined typing import tuple enough fix ok according course prone type error,0.071,0.867,0.063,-0.3607,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/2925,7,2018-08-13T13:15:07Z,2020-09-23T09:39:15Z,66687848,,1,48,15,3,0,0,1,"These are obsolete legacy config directives, which we only support for backwards compatibility. So please do not add a new one and instead remove this line. Thx!

I think it would be preferrable to always use json_object_to_json_string_ext() and define an integer variable with the option - instead of the various if() clauses.

looks like it's done here. I would prefer a more descriptive name than ```flag``` though.

So do you mean just use global() only?

yes, exactly.

I suggest to replace this by ```if (cnfparamvals[i].val.d.n)``` and discard the global work variables bCompatJsonString as it seems to be used only for this temporary case.

",obsolete legacy config directive support backwards compatibility please add new one instead remove line thx think would preferrable always use define integer variable option instead various clause look like done would prefer descriptive name flag though mean use global yes exactly suggest replace cnfparamvals valdn discard global work variable bcompatjsonstring seems used temporary case,0.066,0.736,0.199,0.8176,,,
https://api.github.com/repos/shuup/shuup/pulls/2086,1,2019-11-26T11:58:18Z,2021-08-03T19:18:04Z,53248786,,1,181,5,4,0,0,1,"Instead of this you could use `update_or_create`. In case your plan is to always update these.

I doubt you can get GDPR settings if the ""shuup.gdpr"" is not in installed apps.

You really can't call `basket.billing_address` here https://github.com/shuup/shuup/blob/master/shuup/core/basket/objects.py#L271? Usually these private attributes should not be called outside the class.

Why exactly you are saving these addresses since there is no changes?

Maybe something like this would look nicer.

1. you do not need type check
2. you should deal gdpr settings if gdpr is installed
```
contact, user = None
if not self.request.person and has_installed(""shuup.gdpr""):
    from shuup.gdpr.models import GDPRSettings
    gdpr_settings = GDPRSettings.get_for_shop(basket.shop)
    if gdpr_settings.enabled:
          contact, user = self._get_guest_order_data_with_gdpr()  

basket.orderer = (self.request.person or contact)
basket.customer = (self.request.customer or contact)
basket.creator = (self.request.user or user)
```

Only import GDPRSettings if installed.

Should we raise here if there is no email since not in all installations email is required for address. Maybe GDPR checkouts as guest should have but likely email being None here is a problem.

Well under gdpr app we do not need to check whether it is installed. Likely the enabled check should also be under `create_user_consent_for_all_documents` not sure this check needs to be added either. Maybe instead of this line should just be `reate_user_consent_for_all_documents(request.shop, order.orderer.user)`.

Missing license header for this new file.

You could check the user and customer fields here as well and also check the email/username matches to what we expect.

So by guest ordering I can update anyones user information and disable the account if I know their email?

Maybe `order.creator` since not sure someone can add consent behalf of someone else since here order can be created by staff as well.

",instead could use updateorcreate case plan always update doubt get gdpr setting shuupgdpr installed apps really ca nt call usually private attribute called outside class exactly saving address since change maybe something like would look nicer need type check deal gdpr setting gdpr installed contact user none selfrequestperson hasinstalled shuupgdpr shuupgdprmodels import gdprsettings gdprsettings basketshop gdprsettingsenabled contact user basketorderer selfrequestperson contact basketcustomer selfrequestcustomer contact basketcreator selfrequestuser user import gdprsettings installed raise email since installation email required address maybe gdpr checkout guest likely email none problem well gdpr app need check whether installed likely enabled check also sure check need added either maybe instead line requestshop orderordereruser missing license header new file could check user customer field well also check emailusername match expect guest ordering update anyones user information disable account know email maybe ordercreator since sure someone add consent behalf someone else since order created staff well,0.063,0.837,0.1,0.7198,,,
https://api.github.com/repos/Uqido/policy-manager/pulls/6,0,2019-01-18T15:49:51Z,2019-03-25T13:24:21Z,5693670,,7,52,4,6,0,0,1,"Forse avvertirei per bene nella gemma che la cancellazione triggera semplicemente il ""destory"" originale della risorsa, e che quindi si riserva la gestione della cancellazione al servizio utilizzatore.

Bella questa cosa del block!

Alla cancellazione va aggiunta anche una riga di log che infroma che un utente si è cancellato.

",forse avvertirei per bene nella gemma che la cancellazione triggera semplicemente il destory originale della risorsa e che quindi si riserva la gestione della cancellazione al servizio utilizzatore bella questa cosa del block alla cancellazione va aggiunta anche una riga di log che infroma che un utente si cancellato,0.058,0.942,0,-0.4404,,,
https://api.github.com/repos/mono/website/pulls/395,2,2018-08-03T16:57:00Z,2018-08-28T14:07:25Z,2149825,,2,111,0,1,0,0,1,"define the acronym as `General Data Protection Regulation (GDPR)`.

use `Personally Identifying Information (PII)`.

add `json` after the backticks to get nice code formatting.

indent these so they're not on the same column as the curly braces

would be nice to add some comments about what each field means, e.g.

```
{
  ""is_managed"" : ""true"",                             // whether the crash occurred in .NET code or the runtime
  ""guid"" : ""0845998F-6B70-4AA8-9214-6731378926A0"",   // unique identifier of the assembly that contained the crashing code
  ""token"" : ""0x6003817"",                             // ...
  ""native_offset"" : ""0x1fd"",                         // ...
  ""il_offset"" : ""0x00071"",                           // ...
}
```


change the link to `/news/2016/09/12/arm64-icache/`

should we do the flight recorder post before this one?

we should probably expand a bit on how this is explicitly opt-in for embedders and how we're only using it in VSMac today and not on any random user binaries that are executed with mono-project.com packages.

Every `one` _engineer_ who has to suffer `from`...

_The_ Modern software lifecycle...

...conversation can give _a developer_ a lot of information

I'd stay away from such politically charged tone here.
You can make the point that some user can be averse to tracking and can find telemetry to be such one of those.
Plus, you can say that the EU passed GDPR as a response to such concerns.

Avoid the self congratulatory tone. You can say the same without using it.

This phrase is confusing. How about:
```
More important than having our code open-source is to have good policies around privacy-preserving data collection. One of those polices, is on collecting Personally Identifying Information (PII).
```

We don't need to drop the GDPR hammer all over the place, it distracts people making them thing it's something to pay attention while reading your post.

You propose the question of what's PII, but don't answer it. The part about not collecting file paths and code in stack traces are awesome examples of doing so.

```
What's PII and how does it apply to bug reports? PII is any bla bla data that can be used to identify bla bla bla.
When it comes to bugs, it shows up in places like file path bla bla bla. Another important place are stack traces because bla bla bla.
```

What desire?

`Mono already has unique hashing functions for metadata objects; we use it inside of the AOT compiler and runtime.`
This fits better as part of answering that the solution is hashing. IE:

````
The solution to this is to generate a hash that is identical for two ...., while uploading ... - Mono already has such hash functions for metadata objects as our AOT compiler uses them
```


Why do we expose these abstract state machines? It's not clear what's the connection with the previous paragraph.



It's hard to make the connection of state machines, logging and flight recorders.
Maybe explain that the concrete way we realize those state machines is through logging and flight recorders. Plus give some high level overview (a few words) of what a flight recorder is. IE:

`Flight recorder is the name we give to lightweight logging doing using a circular buffer`  - or what you feel it's appropriate to mention here.

Yes, we must make it clear that this is completely opt-in and the place we enabled has user consent.

Not sure about the dismissive tone of `spending less time teaching customers to debug.`

",define acronym general data protection regulation gdpr use personally identifying information pii add json backticks get nice code formatting indent column curly brace would nice add comment field mean eg ismanaged true whether crash occurred net code runtime guid unique identifier assembly contained crashing code token nativeoffset iloffset change link flight recorder post one probably expand bit explicitly optin embedders using vsmac today random user binary executed monoprojectcom package every one engineer suffer modern software lifecycle conversation give developer lot information stay away politically charged tone make point user averse tracking find telemetry one plus say eu passed gdpr response concern avoid self congratulatory tone say without using phrase confusing important code opensource good policy around privacypreserving data collection one police collecting personally identifying information pii nt need drop gdpr hammer place distracts people making thing something pay attention reading post propose question pii nt answer part collecting file path code stack trace awesome example pii apply bug report pii bla bla data used identify bla bla bla come bug show place like file path bla bla bla another important place stack trace bla bla bla desire mono already unique hashing function metadata object use inside aot compiler runtime fit better part answering solution hashing ie solution generate hash identical two uploading mono already hash function metadata object aot compiler us expose abstract state machine clear connection previous paragraph hard make connection state machine logging flight recorder maybe explain concrete way realize state machine logging flight recorder plus give high level overview word flight recorder ie flight recorder name give lightweight logging using circular buffer feel appropriate mention yes must make clear completely optin place enabled user consent sure dismissive tone spending le time teaching customer debug,0.058,0.788,0.154,0.9822,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/9,0,2018-04-30T14:04:34Z,2018-05-01T07:04:18Z,61184,,21,2075,471,40,0,0,1,"Presumably title should be revisionable also?

Why does this need to be a permission? Presumably all users should be able to grant their own consent?

Should `revision_id` also be exposed?

Do we want a second formatter that includes who registered the consent + notes etc?

Should this also check the target user isn't themselves?

Should this be captured on submit rather than form build? Should we do anything special if the revision id has changed since a prior commit?

Let's put this in an include - will be easier to maintain D7 + D8 if they share as much structure as possible...

This should be hidden with a value of 1 if it's implicit consent?

Required?

Do we want 0 and 1? If so, should this be a boolean?

Presumably this should also filter on user? At which point we'll also want to add it as a key...

Perhaps not found would be more appropriate?

I think this should be configurable so you can preserve date ranges (e.g. year or quarter, month etc)?

If it's a base class, should it be `abstract`?

`title` should also be randomised as it implies gender which is identifiable.

Why archive as a sanitiser?

Surely `$max_length` should be passed into `$rand->string()`?

A 4 character random password is not a good idea...

It's a shame Drupal 8's components aren't available separately :(

`abstract`?

This should probably be either an `abstract` or throw an exception? Returning the input is probably dangerous for mis-configuration...

",presumably title revisionable also need permission presumably user able grant consent revisionid also exposed want second formatter includes registered consent note etc also check target user nt captured submit rather form build anything special revision id changed since prior commit let put include easier maintain share much structure possible hidden value implicit consent required want boolean presumably also filter user point also want add key perhaps found would appropriate think configurable preserve date range eg year quarter month etc base class abstract title also randomised implies gender identifiable archive sanitiser surely maxlength passed rand string character random password good idea shame drupal component nt available separately abstract probably either abstract throw exception returning input probably dangerous misconfiguration,0.054,0.726,0.219,0.9493,,,
https://api.github.com/repos/raksha-life/rescuekerala/pulls/863,0,2018-08-22T00:38:46Z,2018-08-22T18:27:01Z,64095,,1,1,1,1,0,0,1,"Fixing grammatical errors, how about this?


By providing your personal information, you consent to make that information accessible to people who visit this website. You further acknowledge and agree that, in order to serve the specific goals of the site, the information volunteered by you needs to be accessible to the public. By volunteering your information on this website, you consent to make your information publicly available. Moreover, by providing your phone number and email address, you agree to be contacted by anyone who accesses such information through this website

",fixing grammatical error providing personal information consent make information accessible people visit website acknowledge agree order serve specific goal site information volunteered need accessible public volunteering information website consent make information publicly available moreover providing phone number email address agree contacted anyone access information website,0.052,0.753,0.195,0.6597,,,
https://api.github.com/repos/horazont/xmpp-http-upload/pulls/9,3,2019-01-13T12:13:54Z,2020-05-16T11:20:17Z,42246383,,2,69,7,2,0,0,1,"Do not make assumptions about the directory structure. While there is currently only an implementation of this in Prosody, I don’t see why we should rely on only prosody being used on the other side.

This allows a client to provide an arbitrary quota, or leave out the ``q`` entirely, or set it to 0 to delete all files uploaded so far. The quota needs to be part of the HMAC instead.

Don’t make assumptions about the directory structure.

This should also take into account the size of the uploaded file. The amount of data used must still be below the quota even after the upload.

It also needs to handle the case where the file is larger than the quota allows for: in that case, the upload should be refused without any files being deleted.

From my reading, this sums the files of all users. 

Also this is O(n) in the number of stored files, which I don’t like at all. This must be condensed into an O(1) operation.

See the main review comment for details.

I prefer to log to standard output and have the service manager deal with it. Alternatively, support systemd journal (optionally) directly. Configuring and managing log directories is a PITA, and always opens up the question of logrotate.

>  I don’t see why we should rely on only prosody being used on the other side

I'm using Prosody and I'm trying to get something working and running sooner rather than later.
I understand that you'd rather prefer less coupled and more generic solutions.

Yes, very good point.

> set it to 0 to delete all files uploaded so far

A quota of 0 means that no files get deleted. But that's also a potential avenue of attack.

> This should also take into account the size of the uploaded file. The amount of data used must still be below the quota even after the upload.

> It also needs to handle the case where the file is larger than the quota allows for: in that case, the upload should be refused without any files being deleted.

Depends on whether you're enforcing a hard quota or a soft quota. I'm OK with usage slightly going over the quota. Prosody already enforces file size via `http_upload_external_file_size_limit`.


> Don’t make assumptions about the directory structure.

I don't yet see how I can do it otherwise. Putting storage usage in a file like you suggested provides some decoupling, but you still need to know what files to remove.

> I prefer to log to standard output and have the service manager deal with it.

What service manager are you talking about here? I use Circus to run the processes, but I don't see my logs ending up in its log, so I'm not sure what you mean.



Stuff like systemd. Even sending to syslog is better than having to work with logfiles.

",make assumption directory structure currently implementation prosody see rely prosody used side allows client provide arbitrary quota leave q entirely set delete file uploaded far quota need part hmac instead make assumption directory structure also take account size uploaded file amount data used must still quota even upload also need handle case file larger quota allows case upload refused without file deleted reading sum file user also n number stored file like must condensed operation see main review comment detail prefer log standard output service manager deal alternatively support systemd journal optionally directly configuring managing log directory pita always open question logrotate see rely prosody used side using prosody trying get something working running sooner rather later understand rather prefer le coupled generic solution yes good point set delete file uploaded far quota mean file get deleted also potential avenue attack also take account size uploaded file amount data used must still quota even upload also need handle case file larger quota allows case upload refused without file deleted depends whether enforcing hard quota soft quota ok usage slightly going quota prosody already enforces file size via make assumption directory structure nt yet see otherwise putting storage usage file like suggested provides decoupling still need know file remove prefer log standard output service manager deal service manager talking use circus run process nt see log ending log sure mean stuff like systemd even sending syslog better work logfiles,0.052,0.845,0.103,0.9062,,,
https://api.github.com/repos/singular-labs/ios-sample-app/pulls/6,0,2021-11-19T23:06:01Z,2021-12-01T06:02:48Z,975407,,14,990,240,51,0,0,1,"config.openUrl = url;


we can remove unused variables

do we need this here?

set the Labels value in main queue. App may crash sometimes.

can we have sharedMessage as IdentityController variable?

Will  [Utils isEmptyOrNull: deeplink] work?

Yes. We need this. Without it, the ATT prompt will not display.

Done - removed att_state variable

Added.

Yes, this also works. Updated to the Utils function.

Updated to use ViewController variable.

@tapasyat - I am not sure what this means. Can you elaborate?

I am not sure if I am missing something because I ran the code on device without this, I could see prompt without it.
And also we have the same thing in IdentityController.

Updating the UI in main thread.
dispatch_async(dispatch_get_main_queue(), ^{
                [self.idfa_value setText:self.s_idfa];
                [self.idfv_value setText:self.s_idfv];
                [self.att_value setText:self.att_state];
                DataDelegate.sharedMessage = [NSString stringWithFormat:@""Sample App Device Info:\n\nAdvertising ID (IDFA): %@ \n\nIDFV: %@"",self.s_idfa,self.s_idfv];
            });


",configopenurl url remove unused variable need set label value main queue app may crash sometimes sharedmessage identitycontroller variable utils isemptyornull deeplink work yes need without att prompt display done removed attstate variable added yes also work updated utils function updated use viewcontroller variable sure mean elaborate sure missing something ran code device without could see prompt without also thing identitycontroller updating ui main thread dispatchasync selfidfavalue settext selfsidfa selfidfvvalue settext selfsidfv selfattvalue settext selfattstate nsstring stringwithformat sample app device info nnadvertising id idfa nnidfv selfsidfa selfsidfv,0.051,0.82,0.129,0.7579,,,
https://api.github.com/repos/consento-org/mobile/pulls/48,4,2020-02-04T07:25:50Z,2020-04-06T15:13:19Z,5384849,,1,54,0,1,0,0,1,"Should-ww/do-we-need-to add this disclaimer at the end?

We do not have access to Personal information, how should they have? (Whoever they may be)

""We do not knowingly collect identifiable information from anyone, including..."" Seems to be more appropriate?

Just for the record: I am okay with Georepublic being used. @marcchataigner is surely fine with it too.

What ""terms & conditions""?

We do?

Maybe we should add a link to ""this page""?

We are working as hard as we can to not allow tracking through the app, I think this is not our goal.

Not sure, but I thought it would be fair to give credits: 
https://github.com/nisrulz/app-privacy-policy-generator#app-privacy-policy-generator
https://app-privacy-policy-generator.firebaseapp.com/

The template gives two options: individuals or organisations. 
I don't care really, but I also do not know the impllications ... in the end it's about responsibilites probably and so I thought it's better to write a company name.

SERVICE: Does this need to be capitalized? I'm just curious.

Can ""Terms and Conditions"" be linked to that page ( if there are any? ) Or is that not good formatting for a privacy policy?

...""in a case of an error in the app we collect data and information (through third party products) on your phone called Log Data.""

I think this can be changed a bit. 

""...in the case of an error in the app, we collect data and information with third party products on your phone. This is called Log Data.""

or

""... in the occurrence of an error in the app, we collect data and information (through third party products) on your phone. This is called Log Data.""

It is not too important, but separating this long sentence into two sentences makes it a little easier to understand. Also, the comma is important here. 

Yes, the whole section might be able to be removed since Consento doesn't collect personal data. 

> ""We do not knowingly collect identifiable information from anyone, including..."" Seems to be more appropriate?

Plus 1

The point is @dkastl: we do not have terms and conditions ....

@dkastl ↑

",shouldwwdoweneedto add disclaimer end access personal information whoever may knowingly collect identifiable information anyone including seems appropriate record okay georepublic used surely fine term condition maybe add link page working hard allow tracking app think goal sure thought would fair give credit template give two option individual organisation nt care really also know impllications end responsibilites probably thought better write company name service need capitalized curious term condition linked page good formatting privacy policy case error app collect data information third party product phone called log data think changed bit case error app collect data information third party product phone called log data occurrence error app collect data information third party product phone called log data important separating long sentence two sentence make little easier understand also comma important yes whole section might able removed since consento nt collect personal data knowingly collect identifiable information anyone including seems appropriate plus point term condition,0.051,0.697,0.251,0.9834,,,
